PMID	Title	Authors	Citation	First.Author	Journal.Book	Publication.Year	Create.Date	PMCID	NIHMS.ID	DOI	Data Available	Open Access	Code Available	Notes
29526647	Neural mechanisms of two different verbal working memory tasks: A VLSM study	Ivanova MV, Dragoy O, Kuptsova SV, Yu Akinina S, Petrushevskii AG, Fedina ON, Turken A, Shklovsky VM, Dronkers NF.	Neuropsychologia. 2018 Jul 1;115:25-41. doi: 10.1016/j.neuropsychologia.2018.03.003. Epub 2018 Mar 8.	Ivanova MV	Neuropsychologia	2018	2018-03-13	PMC6658104	NIHMS953237	10.1016/j.neuropsychologia.2018.03.003				
26132286	Successful Working Memory Processes and Cerebellum in an Elderly Sample: A Neuropsychological and fMRI Study	Luis EO, Arrondo G, Vidorreta M, Martínez M, Loayza F, Fernández-Seara MA, Pastor MA.	PLoS One. 2015 Jul 1;10(7):e0131536. doi: 10.1371/journal.pone.0131536. eCollection 2015.	Luis EO	PLoS One	2015	2015-07-02	PMC4488500		10.1371/journal.pone.0131536				
25711502	The effect of ANK3 bipolar-risk polymorphisms on the working memory circuitry differs between loci and according to risk-status for bipolar disorder	Delvecchio G, Dima D, Frangou S.	Am J Med Genet B Neuropsychiatr Genet. 2015 Apr;168B(3):188-96. doi: 10.1002/ajmg.b.32294. Epub 2015 Feb 25.	Delvecchio G	Am J Med Genet B Neuropsychiatr Genet	2015	2015-02-26			10.1002/ajmg.b.32294				
21077136	Modulation of steady state functional connectivity in the default mode and working memory networks by cognitive load	Newton AT, Morgan VL, Rogers BP, Gore JC.	Hum Brain Mapp. 2011 Oct;32(10):1649-59. doi: 10.1002/hbm.21138. Epub 2010 Nov 12.	Newton AT	Hum Brain Mapp	2011	2010-11-16	PMC3116941	NIHMS241089	10.1002/hbm.21138				
28291572	Noradrenaline transporter blockade increases fronto-parietal functional connectivity relevant for working memory	Hernaus D, Casales Santa MM, Offermann JS, Van Amelsvoort T.	Eur Neuropsychopharmacol. 2017 Apr;27(4):399-410. doi: 10.1016/j.euroneuro.2017.02.004. Epub 2017 Mar 11.	Hernaus D	Eur Neuropsychopharmacol	2017	2017-03-15			10.1016/j.euroneuro.2017.02.004				
32033106	Combining HF rTMS over the Left DLPFC with Concurrent Cognitive Activity for the Offline Modulation of Working Memory in Healthy Volunteers: A Proof-of-Concept Study	Bakulin I, Zabirova A, Lagoda D, Poydasheva A, Cherkasova A, Pavlov N, Kopnin P, Sinitsyn D, Kremneva E, Fedorov M, Gnedovskaya E, Suponeva N, Piradov M.	Brain Sci. 2020 Feb 4;10(2):83. doi: 10.3390/brainsci10020083.	Bakulin I	Brain Sci	2020	2020-02-09	PMC7071618		10.3390/brainsci10020083				
34571357	The influence of emotion on working memory: Exploratory fMRI findings among men with histories of childhood sexual abuse	Chiasson C, Moorman J, Romano E, Vezarov M, Cameron A, Smith A.	Child Abuse Negl. 2021 Dec;122:105340. doi: 10.1016/j.chiabu.2021.105340. Epub 2021 Sep 24.	Chiasson C	Child Abuse Negl	2021	2021-09-27			10.1016/j.chiabu.2021.105340				
34479502	Impairment of the visuospatial working memory in the patients with Parkinson's Disease: an fMRI study	Kawashima S, Shimizu Y, Ueki Y, Matsukawa N.	BMC Neurol. 2021 Sep 3;21(1):335. doi: 10.1186/s12883-021-02366-7.	Kawashima S	BMC Neurol	2021	2021-09-04	PMC8414685		10.1186/s12883-021-02366-7				
23510545	Working memory in recurrent brief depression: an fMRI pilot study	Korsnes MS, Lövdahl H, Andersson S, Björnerud A, Due-Tönnesen P, Endestad T, Malt UF.	J Affect Disord. 2013 Jul;149(1-3):383-92. doi: 10.1016/j.jad.2013.02.017. Epub 2013 Mar 16.	Korsnes MS	J Affect Disord	2013	2013-03-21			10.1016/j.jad.2013.02.017				
32210849	A Multimodal Speech-Gesture Training Intervention for Patients With Schizophrenia and Its Neural Underpinnings - the Study Protocol of a Randomized Controlled Pilot Trial	Riedl L, Nagels A, Sammer G, Straube B.	Front Psychiatry. 2020 Mar 6;11:110. doi: 10.3389/fpsyt.2020.00110. eCollection 2020.	Riedl L	Front Psychiatry	2020	2020-03-27	PMC7068208		10.3389/fpsyt.2020.00110				
26536050	Intact working memory in non-manifesting LRRK2 carriers--an fMRI study	Thaler A, Helmich RC, Or-Borichev A, van Nuenen BF, Shapira-Lichter I, Gurevich T, Orr-Urtreger A, Marder K, Bressman S, Bloem BR, Giladi N, Hendler T, Mirelman A; LRRK2 Ashkenazi Jewish consortium.	Eur J Neurosci. 2016 Jan;43(1):106-12. doi: 10.1111/ejn.13120. Epub 2015 Dec 18.	Thaler A	Eur J Neurosci	2016	2015-11-05			10.1111/ejn.13120				
27004598	Effect of rs1063843 in the CAMKK2 gene on the dorsolateral prefrontal cortex	Yu P, Chen X, Zhao W, Zhang Z, Zhang Q, Han B, Zhai J, Chen M, Du B, Deng X, Ji F, Wang C, Xiang YT, Li D, Wu H, Li J, Dong Q, Chen C.	Hum Brain Mapp. 2016 Jul;37(7):2398-406. doi: 10.1002/hbm.23181. Epub 2016 Mar 23.	Yu P	Hum Brain Mapp	2016	2016-03-24	PMC6867318		10.1002/hbm.23181				
26270056	Cerebral Inefficient Activation in Schizophrenia Patients and Their Unaffected Parents during the N-Back Working Memory Task: A Family fMRI Study	Jiang S, Yan H, Chen Q, Tian L, Lu T, Tan HY, Yan J, Zhang D.	PLoS One. 2015 Aug 13;10(8):e0135468. doi: 10.1371/journal.pone.0135468. eCollection 2015.	Jiang S	PLoS One	2015	2015-08-14	PMC4536207		10.1371/journal.pone.0135468				
29481525	Association between glutamate/glutamine and blood oxygen level dependent signal in the left dorsolateral prefrontal region during verbal working memory	Vijayakumari AA, Thomas B, Menon RN, Kesavadas C.	Neuroreport. 2018 Apr 11;29(6):478-482. doi: 10.1097/WNR.0000000000001000.	Vijayakumari AA	Neuroreport	2018	2018-02-27			10.1097/WNR.0000000000001000				
26774462	Stimulus-dependent modulation of working memory for identity monitoring: A functional MRI study	Duggirala SX, Saharan S, Raghunathan P, Mandal PK.	Brain Cogn. 2016 Feb;102:55-64. doi: 10.1016/j.bandc.2015.12.006. Epub 2016 Jan 8.	Duggirala SX	Brain Cogn	2016	2016-01-18			10.1016/j.bandc.2015.12.006				
35007852	Task-induced subjective fatigue and resting-state striatal connectivity following traumatic brain injury	Bruijel J, Quaedflieg CWEM, Otto T, van de Ven V, Stapert SZ, van Heugten C, Vermeeren A.	Neuroimage Clin. 2022;33:102936. doi: 10.1016/j.nicl.2022.102936. Epub 2022 Jan 4.	Bruijel J	Neuroimage Clin	2022	2022-01-10	PMC8749448		10.1016/j.nicl.2022.102936				
26985707	fMRI investigation of working memory in adolescents with surgically treated congenital heart disease	King TZ, Smith KM, Burns TG, Sun B, Shin J, Jones RA, Drossner D, Mahle WT.	Appl Neuropsychol Child. 2017 Jan-Mar;6(1):7-21. doi: 10.1080/21622965.2015.1065185. Epub 2016 Mar 17.	King TZ	Appl Neuropsychol Child	2017	2016-03-18			10.1080/21622965.2015.1065185				
28656805	Verbal working memory-related functional connectivity alterations in boys with attention-deficit/hyperactivity disorder and the effects of methylphenidate	Wu ZM, Bralten J, An L, Cao QJ, Cao XH, Sun L, Liu L, Yang L, Mennes M, Zang YF, Franke B, Hoogman M, Wang YF.	J Psychopharmacol. 2017 Aug;31(8):1061-1069. doi: 10.1177/0269881117715607. Epub 2017 Jun 28.	Wu ZM	J Psychopharmacol	2017	2017-06-29			10.1177/0269881117715607				
26074021	Altered prefrontal cortex activity during working memory task in Bipolar Disorder: A functional Magnetic Resonance Imaging study in euthymic bipolar I and II patients	Dell'Osso B, Cinnante C, Di Giorgio A, Cremaschi L, Palazzo MC, Cristoffanini M, Fazio L, Dobrea C, Avignone S, Triulzi F, Bertolino A, Altamura AC.	J Affect Disord. 2015 Sep 15;184:116-22. doi: 10.1016/j.jad.2015.05.026. Epub 2015 May 21.	Dell'Osso B	J Affect Disord	2015	2015-06-16			10.1016/j.jad.2015.05.026				
23638017	Increased cortical activity in binge drinkers during working memory task: a preliminary assessment through a functional magnetic resonance imaging study	Campanella S, Peigneux P, Petit G, Lallemand F, Saeremans M, Noël X, Metens T, Nouali M, De Tiège X, De Witte P, Ward R, Verbanck P.	PLoS One. 2013 Apr 25;8(4):e62260. doi: 10.1371/journal.pone.0062260. Print 2013.	Campanella S	PLoS One	2013	2013-05-03	PMC3636085		10.1371/journal.pone.0062260				
21932994	Traumatic brain injury alters the functional brain network mediating working memory	Kasahara M, Menon DK, Salmond CH, Outtrim JG, Tavares JV, Carpenter TA, Pickard JD, Sahakian BJ, Stamatakis EA.	Brain Inj. 2011;25(12):1170-87. doi: 10.3109/02699052.2011.608210. Epub 2011 Sep 20.	Kasahara M	Brain Inj	2011	2011-09-22			10.3109/02699052.2011.608210				
21865456	Effects of training of processing speed on neural systems	Takeuchi H, Taki Y, Hashizume H, Sassa Y, Nagase T, Nouchi R, Kawashima R.	J Neurosci. 2011 Aug 24;31(34):12139-48. doi: 10.1523/JNEUROSCI.2948-11.2011.	Takeuchi H	J Neurosci	2011	2011-08-26	PMC6623215		10.1523/JNEUROSCI.2948-11.2011				
21833258	Dissociable memory- and response-related activity in parietal cortex during auditory spatial working memory	Alain C, Shen D, Yu H, Grady C.	Front Psychol. 2010 Dec 2;1:202. doi: 10.3389/fpsyg.2010.00202. eCollection 2010.	Alain C	Front Psychol	2010	2011-08-12	PMC3153808		10.3389/fpsyg.2010.00202				
27827445	Decrease in fMRI brain activation during working memory performed after sleeping under 10 lux light	Kang SG, Yoon HK, Cho CH, Kwon S, Kang J, Park YM, Lee E, Kim L, Lee HJ.	Sci Rep. 2016 Nov 9;6:36731. doi: 10.1038/srep36731.	Kang SG	Sci Rep	2016	2016-11-10	PMC5101482		10.1038/srep36731				
21872853	Brain connectivity during resting state and subsequent working memory task predicts behavioural performance	Sala-Llonch R, Peña-Gómez C, Arenaza-Urquijo EM, Vidal-Piñeiro D, Bargalló N, Junqué C, Bartrés-Faz D.	Cortex. 2012 Oct;48(9):1187-96. doi: 10.1016/j.cortex.2011.07.006. Epub 2011 Aug 5.	Sala-Llonch R	Cortex	2012	2011-08-30			10.1016/j.cortex.2011.07.006				
22484308	Being right is its own reward: load and performance related ventral striatum activation to correct responses during a working memory task in youth	Satterthwaite TD, Ruparel K, Loughead J, Elliott MA, Gerraty RT, Calkins ME, Hakonarson H, Gur RC, Gur RE, Wolf DH.	Neuroimage. 2012 Jul 2;61(3):723-9. doi: 10.1016/j.neuroimage.2012.03.060. Epub 2012 Mar 29.	Satterthwaite TD	Neuroimage	2012	2012-04-10	PMC3358426	NIHMS367681	10.1016/j.neuroimage.2012.03.060				
24365484	Compensatory frontoparietal activity during working memory: an endophenotype of obsessive-compulsive disorder	de Vries FE, de Wit SJ, Cath DC, van der Werf YD, van der Borden V, van Rossum TB, van Balkom AJ, van der Wee NJ, Veltman DJ, van den Heuvel OA.	Biol Psychiatry. 2014 Dec 1;76(11):878-87. doi: 10.1016/j.biopsych.2013.11.021. Epub 2013 Dec 1.	de Vries FE	Biol Psychiatry	2014	2013-12-25			10.1016/j.biopsych.2013.11.021				
16983390	Prefrontal hyperactivation during working memory task in untreated individuals with major depressive disorder	Matsuo K, Glahn DC, Peluso MA, Hatch JP, Monkul ES, Najt P, Sanches M, Zamarripa F, Li J, Lancaster JL, Fox PT, Gao JH, Soares JC.	Mol Psychiatry. 2007 Feb;12(2):158-66. doi: 10.1038/sj.mp.4001894. Epub 2006 Sep 19.	Matsuo K	Mol Psychiatry	2007	2006-09-20			10.1038/sj.mp.4001894				
28089970	Spatial Working Memory Impairment in Patients with Non-neuropsychiatric Systemic Lupus Erythematosus: A Blood-oxygen-level Dependent Functional Magnetic Resonance Imaging Study	Zhu CM, Ma Y, Xie L, Huang JZ, Sun ZB, Duan SX, Lin ZR, Yin JJ, Le HB, Sun DM, Xu WC, Ma SH.	J Rheumatol. 2017 Feb;44(2):201-208. doi: 10.3899/jrheum.160290. Epub 2017 Jan 15.	Zhu CM	J Rheumatol	2017	2017-01-17			10.3899/jrheum.160290				
22965696	Induction and quantification of prefrontal cortical network plasticity using 5 Hz rTMS and fMRI	Esslinger C, Schüler N, Sauer C, Gass D, Mier D, Braun U, Ochs E, Schulze TG, Rietschel M, Kirsch P, Meyer-Lindenberg A.	Hum Brain Mapp. 2014 Jan;35(1):140-51. doi: 10.1002/hbm.22165. Epub 2012 Sep 11.	Esslinger C	Hum Brain Mapp	2014	2012-09-12	PMC6868951		10.1002/hbm.22165	False	False	False	
28544426	The catechol-O-methyltransferase (COMT) Val158Met genotype modulates working memory-related dorsolateral prefrontal response and performance in bipolar disorder	Miskowiak KW, Kjaerstad HL, Støttrup MM, Svendsen AM, Demant KM, Hoeffding LK, Werge TM, Burdick KE, Domschke K, Carvalho AF, Vieta E, Vinberg M, Kessing LV, Siebner HR, Macoveanu J.	Bipolar Disord. 2017 May;19(3):214-224. doi: 10.1111/bdi.12497. Epub 2017 May 23.	Miskowiak KW	Bipolar Disord	2017	2017-05-26			10.1111/bdi.12497	False	False	False	
20128672	Working memory deficit in dyslexia: behavioral and FMRI evidence	Beneventi H, Tønnessen FE, Ersland L, Hugdahl K.	Int J Neurosci. 2010 Jan;120(1):51-9. doi: 10.3109/00207450903275129.	Beneventi H	Int J Neurosci	2010	2010-02-05			10.3109/00207450903275129	False	False	False	
22820891	Prenatal tobacco exposure predicts differential brain function during working memory in early adolescence: a preliminary investigation	Bennett DS, Mohamed FB, Carmody DP, Malik M, Faro SH, Lewis M.	Brain Imaging Behav. 2013 Mar;7(1):49-59. doi: 10.1007/s11682-012-9192-1.	Bennett DS	Brain Imaging Behav	2013	2012-07-24			10.1007/s11682-012-9192-1	False	False	False	
31279842	Impact of adrenal hormones, reproductive aging, and major depression on memory circuitry decline in early midlife	Konishi K, Cherkerzian S, Jacobs EG, Richards C, Remington A, Aizley H, Misra M, Lasley BL, Goldstein JM.	Brain Res. 2019 Oct 15;1721:146303. doi: 10.1016/j.brainres.2019.146303. Epub 2019 Jul 4.	Konishi K	Brain Res	2019	2019-07-08	PMC6717665	NIHMS1534980	10.1016/j.brainres.2019.146303	False	False	False	
28865310	Dynamic range of frontoparietal functional modulation is associated with working memory capacity limitations in older adults	Hakun JG, Johnson NF.	Brain Cogn. 2017 Nov;118:128-136. doi: 10.1016/j.bandc.2017.08.007. Epub 2017 Aug 31.	Hakun JG	Brain Cogn	2017	2017-09-03	PMC5779093	NIHMS903186	10.1016/j.bandc.2017.08.007	False	False	False	
17915264	Neural correlates of emotional working memory in patients with mild cognitive impairment	Döhnel K, Sommer M, Ibach B, Rothmayr C, Meinhardt J, Hajak G.	Neuropsychologia. 2008 Jan 15;46(1):37-48. doi: 10.1016/j.neuropsychologia.2007.08.012. Epub 2007 Aug 23.	Döhnel K	Neuropsychologia	2008	2007-10-05			10.1016/j.neuropsychologia.2007.08.012	False	False	False	
25284303	Amygdala habituation: a reliable fMRI phenotype	Plichta MM, Grimm O, Morgen K, Mier D, Sauer C, Haddad L, Tost H, Esslinger C, Kirsch P, Schwarz AJ, Meyer-Lindenberg A.	Neuroimage. 2014 Dec;103:383-390. doi: 10.1016/j.neuroimage.2014.09.059. Epub 2014 Oct 2.	Plichta MM	Neuroimage	2014	2014-10-07			10.1016/j.neuroimage.2014.09.059	False	True	False	
27766586	Brain structure and function in patients with ovarian cancer treated with first-line chemotherapy: a pilot study	Correa DD, Root JC, Kryza-Lacombe M, Mehta M, Karimi S, Hensley ML, Relkin N.	Brain Imaging Behav. 2017 Dec;11(6):1652-1663. doi: 10.1007/s11682-016-9608-4.	Correa DD	Brain Imaging Behav	2017	2016-10-22	PMC5425316	NIHMS862370	10.1007/s11682-016-9608-4	False	False	False	
19302005	Auditory working memory load impairs visual ventral stream processing: toward a unified model of attentional load	Klemen J, Büchel C, Bühler M, Menz MM, Rose M.	J Cogn Neurosci. 2010 Mar;22(3):437-46. doi: 10.1162/jocn.2009.21204.	Klemen J	J Cogn Neurosci	2010	2009-03-24			10.1162/jocn.2009.21204	False	False	False	
19680553	Endogenous human brain dynamics recover slowly following cognitive effort	Barnes A, Bullmore ET, Suckling J.	PLoS One. 2009 Aug 14;4(8):e6626. doi: 10.1371/journal.pone.0006626.	Barnes A	PLoS One	2009	2009-08-15	PMC2721686		10.1371/journal.pone.0006626	False	True	False	
24723874	The effect of body posture on cognitive performance: a question of sleep quality	Muehlhan M, Marxen M, Landsiedel J, Malberg H, Zaunseder S.	Front Hum Neurosci. 2014 Mar 27;8:171. doi: 10.3389/fnhum.2014.00171. eCollection 2014.	Muehlhan M	Front Hum Neurosci	2014	2014-04-12	PMC3973903		10.3389/fnhum.2014.00171	False	True	False	
23867077	When less is more: a functional magnetic resonance imaging study of verbal working memory in remitted depressed patients	Norbury R, Godlewska B, Cowen PJ.	Psychol Med. 2014 Apr;44(6):1197-203. doi: 10.1017/S0033291713001682. Epub 2013 Jul 19.	Norbury R	Psychol Med	2014	2013-07-23			10.1017/S0033291713001682	False	False	False	
25438043	Functional neuroanatomy of executive function after neonatal brain injury in adults who were born very preterm	Kalpakidou AK, Allin MP, Walshe M, Giampietro V, McGuire PK, Rifkin L, Murray RM, Nosarti C.	PLoS One. 2014 Dec 1;9(12):e113975. doi: 10.1371/journal.pone.0113975. eCollection 2014.	Kalpakidou AK	PLoS One	2014	2014-12-02	PMC4250191		10.1371/journal.pone.0113975	False	True	False	They state that all relevant data is within the paper, but it seems to be just summary data? 
34556731	Polygenic risk for obsessive-compulsive disorder (OCD) predicts brain response during working memory task in OCD, unaffected relatives, and healthy controls	Heinzel S, Kaufmann C, Grützmann R, Klawohn J, Riesel A, Bey K, Heilmann-Heimbach S, Weinhold L, Ramirez A, Wagner M, Kathmann N.	Sci Rep. 2021 Sep 23;11(1):18914. doi: 10.1038/s41598-021-98333-w.	Heinzel S	Sci Rep	2021	2021-09-24	PMC8460640		10.1038/s41598-021-98333-w				
32499565	Altered neural substrates within cognitive networks of postpartum women during working memory process and resting-state	Bak Y, Nah Y, Han S, Lee SK, Shin NY.	Sci Rep. 2020 Jun 4;10(1):9110. doi: 10.1038/s41598-020-66058-x.	Bak Y	Sci Rep	2020	2020-06-06	PMC7272423		10.1038/s41598-020-66058-x				
34667261	Effect of mGluR2 positive allosteric modulation on frontostriatal working memory activation in schizophrenia	Wolf DH, Zheng D, Kohler C, Turetsky BI, Ruparel K, Satterthwaite TD, Elliott MA, March ME, Cross AJ, Smith MA, Zukin SR, Gur RC, Gur RE.	Mol Psychiatry. 2021 Oct 20. doi: 10.1038/s41380-021-01320-w. Online ahead of print.	Wolf DH	Mol Psychiatry	2021	2021-10-20			10.1038/s41380-021-01320-w				
22696432	Baseline activity predicts working memory load of preceding task condition	Pyka M, Hahn T, Heider D, Krug A, Sommer J, Kircher T, Jansen A.	Hum Brain Mapp. 2013 Nov;34(11):3010-22. doi: 10.1002/hbm.22121. Epub 2012 Jun 13.	Pyka M	Hum Brain Mapp	2013	2012-06-15	PMC6869906		10.1002/hbm.22121				
22272986	Working memory network alterations and associated symptoms in adults with ADHD and Bipolar Disorder	Brown A, Biederman J, Valera E, Lomedico A, Aleardi M, Makris N, Seidman LJ.	J Psychiatr Res. 2012 Apr;46(4):476-83. doi: 10.1016/j.jpsychires.2012.01.008. Epub 2012 Jan 23.	Brown A	J Psychiatr Res	2012	2012-01-26	PMC3686289	NIHMS349306	10.1016/j.jpsychires.2012.01.008				
26290236	Is a Responsive Default Mode Network Required for Successful Working Memory Task Performance?	Čeko M, Gracely JL, Fitzcharles MA, Seminowicz DA, Schweinhardt P, Bushnell MC.	J Neurosci. 2015 Aug 19;35(33):11595-605. doi: 10.1523/JNEUROSCI.0264-15.2015.	Čeko M	J Neurosci	2015	2015-08-21	PMC4540797		10.1523/JNEUROSCI.0264-15.2015				
22451272	Differences in cortico-striatal-cerebellar activation during working memory in syndromal and nonsyndromal children with prenatal alcohol exposure	Diwadkar VA, Meintjes EM, Goradia D, Dodge NC, Warton C, Molteno CD, Jacobson SW, Jacobson JL.	Hum Brain Mapp. 2013 Aug;34(8):1931-45. doi: 10.1002/hbm.22042. Epub 2012 Mar 25.	Diwadkar VA	Hum Brain Mapp	2013	2012-03-28	PMC6870023		10.1002/hbm.22042				
23548794	EMDR therapy modulates the default mode network in a subsyndromal, traumatized bipolar patient	Landin-Romero R, Novo P, Vicens V, McKenna PJ, Santed A, Pomarol-Clotet E, Salgado-Pineda P, Shapiro F, Amann BL.	Neuropsychobiology. 2013;67(3):181-4. doi: 10.1159/000346654. Epub 2013 Mar 16.	Landin-Romero R	Neuropsychobiology	2013	2013-04-04			10.1159/000346654				
18423837	Quantifying the heritability of task-related brain activation and performance during the N-back working memory task: a twin fMRI study	Blokland GA, McMahon KL, Hoffman J, Zhu G, Meredith M, Martin NG, Thompson PM, de Zubicaray GI, Wright MJ.	Biol Psychol. 2008 Sep;79(1):70-9. doi: 10.1016/j.biopsycho.2008.03.006. Epub 2008 Mar 16.	Blokland GA	Biol Psychol	2008	2008-04-22	PMC2562930	NIHMS46110	10.1016/j.biopsycho.2008.03.006				
27903719	The Segregation and Integration of Distinct Brain Networks and Their Relationship to Cognition	Cohen JR, D'Esposito M.	J Neurosci. 2016 Nov 30;36(48):12083-12094. doi: 10.1523/JNEUROSCI.2965-15.2016.	Cohen JR	J Neurosci	2016	2016-12-02	PMC5148214		10.1523/JNEUROSCI.2965-15.2016				
30954708	Meta-analyses of the n-back working memory task: fMRI evidence of age-related changes in prefrontal cortex involvement across the adult lifespan	Yaple ZA, Stevens WD, Arsalidou M.	Neuroimage. 2019 Aug 1;196:16-31. doi: 10.1016/j.neuroimage.2019.03.074. Epub 2019 Apr 4.	Yaple ZA	Neuroimage	2019	2019-04-08			10.1016/j.neuroimage.2019.03.074				
32396403	Functional magnetic resonance imaging study of working memory several years after pediatric concussion	Brooks BL, Virani S, Khetani A, Carlson H, Jadavji Z, Mauthner M, Low TA, Plourde V, MacMaster FP, Bray S, Harris AD, Lebel C, Lebel RM, Esser MJ, Yeates KO, Barlow KM.	Brain Inj. 2020 Jun 6;34(7):895-904. doi: 10.1080/02699052.2020.1753240. Epub 2020 May 12.	Brooks BL	Brain Inj	2020	2020-05-13			10.1080/02699052.2020.1753240				
33068817	Evoking network profiles of the dorsal anterior cingulate in youth with Obsessive-Compulsive Disorder during motor control and working memory	Meram TD, Chowdury A, Easter P, Attisha T, Kallabat E, Hanna GL, Arnold P, Rosenberg DR, Diwadkar VA.	J Psychiatr Res. 2021 Jan;132:72-83. doi: 10.1016/j.jpsychires.2020.09.028. Epub 2020 Oct 8.	Meram TD	J Psychiatr Res	2021	2020-10-17			10.1016/j.jpsychires.2020.09.028				
14561934	Neural correlates of working memory in pure and polyvalent ecstasy (MDMA) users	Daumann J, Schnitker R, Weidemann J, Schnell K, Thron A, Gouzoulis-Mayfrank E.	Neuroreport. 2003 Oct 27;14(15):1983-7. doi: 10.1097/00001756-200310270-00021.	Daumann J	Neuroreport	2003	2003-10-17			10.1097/00001756-200310270-00021				
24092642	He who is well prepared has half won the battle: an FMRI study of task preparation	Manelis A, Reder LM.	Cereb Cortex. 2015 Mar;25(3):726-35. doi: 10.1093/cercor/bht262. Epub 2013 Oct 3.	Manelis A	Cereb Cortex	2015	2013-10-05	PMC4318533		10.1093/cercor/bht262				
17334210	Working memory brain activation following severe traumatic brain injury	Newsome MR, Scheibel RS, Steinberg JL, Troyanskaya M, Sharma RG, Rauch RA, Li X, Levin HS.	Cortex. 2007 Jan;43(1):95-111. doi: 10.1016/s0010-9452(08)70448-9.	Newsome MR	Cortex	2007	2007-03-06			10.1016/s0010-9452(08)70448-9				
18711708	Working memory representation in atypical language dominance	Axmacher N, Bialleck KA, Weber B, Helmstaedter C, Elger CE, Fell J.	Hum Brain Mapp. 2009 Jul;30(7):2032-43. doi: 10.1002/hbm.20645.	Axmacher N	Hum Brain Mapp	2009	2008-08-20	PMC6870824		10.1002/hbm.20645				
18571627	Genetic liability for bipolar disorder is characterized by excess frontal activation in response to a working memory task	Drapier D, Surguladze S, Marshall N, Schulze K, Fern A, Hall MH, Walshe M, Murray RM, McDonald C.	Biol Psychiatry. 2008 Sep 15;64(6):513-20. doi: 10.1016/j.biopsych.2008.04.038. Epub 2008 Jun 20.	Drapier D	Biol Psychiatry	2008	2008-06-24			10.1016/j.biopsych.2008.04.038				
27237764	A pilot study of changes in functional brain activity during a working memory task after mSMT treatment: The MEMREHAB trial	Huiskamp M, Dobryakova E, Wylie GD, DeLuca J, Chiaravalloti ND.	Mult Scler Relat Disord. 2016 May;7:76-82. doi: 10.1016/j.msard.2016.03.012. Epub 2016 Mar 24.	Huiskamp M	Mult Scler Relat Disord	2016	2016-05-31	PMC4886276	NIHMS776249	10.1016/j.msard.2016.03.012				
34081813	Brain activity is contingent on neuropsychological function in a functional magnetic resonance imaging study of verbal working memory in amyotrophic lateral sclerosis	Kobeleva X, Machts J, Veit M, Vielhaber S, Petri S, Schoenfeld MA.	Eur J Neurol. 2021 Sep;28(9):3051-3060. doi: 10.1111/ene.14957. Epub 2021 Jun 29.	Kobeleva X	Eur J Neurol	2021	2021-06-03			10.1111/ene.14957				
26190554	Neural correlates of visuospatial working memory in attention-deficit/hyperactivity disorder and healthy controls	van Ewijk H, Weeda WD, Heslenfeld DJ, Luman M, Hartman CA, Hoekstra PJ, Faraone SV, Franke B, Buitelaar JK, Oosterlaan J.	Psychiatry Res. 2015 Aug 30;233(2):233-42. doi: 10.1016/j.pscychresns.2015.07.003. Epub 2015 Jul 3.	van Ewijk H	Psychiatry Res	2015	2015-07-21			10.1016/j.pscychresns.2015.07.003				
19261423	Distributed analysis of simultaneous EEG-fMRI time-series: modeling and interpretation issues	Esposito F, Aragri A, Piccoli T, Tedeschi G, Goebel R, Di Salle F.	Magn Reson Imaging. 2009 Oct;27(8):1120-30. doi: 10.1016/j.mri.2009.01.007. Epub 2009 Mar 4.	Esposito F	Magn Reson Imaging	2009	2009-03-06			10.1016/j.mri.2009.01.007				
28437225	Neck Collar with Mild Jugular Vein Compression Ameliorates Brain Activation Changes during a Working Memory Task after a Season of High School Football	Yuan W, Leach J, Maloney T, Altaye M, Smith D, Gubanich PJ, Barber Foss KD, Thomas S, DiCesare CA, Kiefer AW, Myer GD.	J Neurotrauma. 2017 Aug 15;34(16):2432-2444. doi: 10.1089/neu.2016.4834. Epub 2017 Jun 8.	Yuan W	J Neurotrauma	2017	2017-04-25			10.1089/neu.2016.4834				
12668360	Abnormal fMRI response of the dorsolateral prefrontal cortex in cognitively intact siblings of patients with schizophrenia	Callicott JH, Egan MF, Mattay VS, Bertolino A, Bone AD, Verchinksi B, Weinberger DR.	Am J Psychiatry. 2003 Apr;160(4):709-19. doi: 10.1176/appi.ajp.160.4.709.	Callicott JH	Am J Psychiatry	2003	2003-04-02			10.1176/appi.ajp.160.4.709				
18507885	Failure to deactivate in the prefrontal cortex in schizophrenia: dysfunction of the default mode network?	Pomarol-Clotet E, Salvador R, Sarró S, Gomar J, Vila F, Martínez A, Guerrero A, Ortiz-Gil J, Sans-Sansa B, Capdevila A, Cebamanos JM, McKenna PJ.	Psychol Med. 2008 Aug;38(8):1185-93. doi: 10.1017/S0033291708003565. Epub 2008 May 29.	Pomarol-Clotet E	Psychol Med	2008	2008-05-30			10.1017/S0033291708003565				
17517680	fMRI investigation of working memory for faces in autism: visual coding and underconnectivity with frontal areas	Koshino H, Kana RK, Keller TA, Cherkassky VL, Minshew NJ, Just MA.	Cereb Cortex. 2008 Feb;18(2):289-300. doi: 10.1093/cercor/bhm054. Epub 2007 May 20.	Koshino H	Cereb Cortex	2008	2007-05-23	PMC4500154	NIHMS242814	10.1093/cercor/bhm054				
